"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"186","20001, Northwest Washington, Washington","361","Park Central Road, Riverdale, Greenbelt","1/1/2018 - 1/31/2018, Every day, Daily Average",1414,1049,1904
"186","20001, Northwest Washington, Washington","362","800 Gregorio Drive, Montgomery Knolls, Silver Spring","1/1/2018 - 1/31/2018, Every day, Daily Average",2208,1662,2932
"186","20001, Northwest Washington, Washington","363","9600 Newbridge Drive, Potomac","1/1/2018 - 1/31/2018, Every day, Daily Average",1958,1526,2511
"186","20001, Northwest Washington, Washington","364","8500 Glenville Road, Takoma Park","1/1/2018 - 1/31/2018, Every day, Daily Average",1999,1532,2607
"186","20001, Northwest Washington, Washington","365","9200 Whitney Street, Silver Spring","1/1/2018 - 1/31/2018, Every day, Daily Average",2280,1782,2915
"186","20001, Northwest Washington, Washington","366","600 Thayer Avenue, Silver Spring","1/1/2018 - 1/31/2018, Every day, Daily Average",1995,1597,2492
"186","20001, Northwest Washington, Washington","367","100 Melbourne Avenue, Silver Spring","1/1/2018 - 1/31/2018, Every day, Daily Average",2310,1844,2892
"186","20001, Northwest Washington, Washington","368","600 Ritchie Avenue, Silver Spring","1/1/2018 - 1/31/2018, Every day, Daily Average",1979,1577,2482
"186","20001, Northwest Washington, Washington","369","2400 Lyttonsville Place, Silver Spring","1/1/2018 - 1/31/2018, Every day, Daily Average",2154,1738,2669
"186","20001, Northwest Washington, Washington","370","2000 Linden Lane, Silver Spring","1/1/2018 - 1/31/2018, Every day, Daily Average",1947,1557,2433
"186","20001, Northwest Washington, Washington","371","600 Cappy Avenue, Capitol Heights","1/1/2018 - 1/31/2018, Every day, Daily Average",1921,1497,2464
"186","20001, Northwest Washington, Washington","372","4200 73rd Avenue, Hyattsville","1/1/2018 - 1/31/2018, Every day, Daily Average",1342,973,1849
"186","20001, Northwest Washington, Washington","373","Lanham-Seabrook, Goddard","1/1/2018 - 1/31/2018, Every day, Daily Average",1951,1467,2593
"186","20001, Northwest Washington, Washington","374","Cobe Road, Goddard","1/1/2018 - 1/31/2018, Every day, Daily Average",1513,1147,1994
"186","20001, Northwest Washington, Washington","375","8600 Cunningham Drive, Berwyn Heights","1/1/2018 - 1/31/2018, Every day, Daily Average",2105,1574,2814
"186","20001, Northwest Washington, Washington","376","8500 Burning Tree Road, Bethesda","1/1/2018 - 1/31/2018, Every day, Daily Average",1612,1251,2075
"186","20001, Northwest Washington, Washington","377","4700 River Road, Riverdale, Riverdale Park","1/1/2018 - 1/31/2018, Every day, Daily Average",1685,1284,2210
"186","20001, Northwest Washington, Washington","378","5600 Newington Road, Bethesda","1/1/2018 - 1/31/2018, Every day, Daily Average",1725,1328,2240
"186","20001, Northwest Washington, Washington","379","4900 Americana Drive, Annandale","1/1/2018 - 1/31/2018, Every day, Daily Average",1505,1097,2064
"186","20001, Northwest Washington, Washington","380","Glenarden Apartment, Glenarden","1/1/2018 - 1/31/2018, Every day, Daily Average",1591,1177,2148
"186","20001, Northwest Washington, Washington","381","3100 Pennsy Drive, Landover, Greater Landover","1/1/2018 - 1/31/2018, Every day, Daily Average",1333,964,1842
"186","20001, Northwest Washington, Washington","382","9500 Lottsford Road, Upper Marlboro","1/1/2018 - 1/31/2018, Every day, Daily Average",1784,1332,2388
"186","20001, Northwest Washington, Washington","383","400 Warfield Drive, Hyattsville","1/1/2018 - 1/31/2018, Every day, Daily Average",1884,1416,2505
"186","20001, Northwest Washington, Washington","384","9000 Byard Court, Springdale","1/1/2018 - 1/31/2018, Every day, Daily Average",1534,1120,2100
"186","20001, Northwest Washington, Washington","385","Harrison Lane, Hyattsville","1/1/2018 - 1/31/2018, Every day, Daily Average",1445,1058,1973
"186","20001, Northwest Washington, Washington","386","6300 Barrs Lane, Lanham-Seabrook, Lanham","1/1/2018 - 1/31/2018, Every day, Daily Average",1876,1402,2508
"186","20001, Northwest Washington, Washington","387","9200 Crandall Road, Lanham-Seabrook, Lanham, Prince George's County, Maryland, United States, 20706, 1931","1/1/2018 - 1/31/2018, Every day, Daily Average",1684,1222,2319
"186","20001, Northwest Washington, Washington","388","7600 Vicar Street, New Carrollton","1/1/2018 - 1/31/2018, Every day, Daily Average",1696,1258,2284
"186","20001, Northwest Washington, Washington","389","7700 Emerson Road, Hyattsville","1/1/2018 - 1/31/2018, Every day, Daily Average",1423,1027,1971
"186","20001, Northwest Washington, Washington","390","7500 Finns Lane, Lanham-Seabrook, 2, Bladensburg, Prince George's County, Maryland, United States, 20706, 1217","1/1/2018 - 1/31/2018, Every day, Daily Average",1605,1208,2131
"186","20001, Northwest Washington, Washington","391","4800 Trenton Road, Hyattsville","1/1/2018 - 1/31/2018, Every day, Daily Average",1169,871,1567
"186","20001, Northwest Washington, Washington","392","6800 Furman Parkway, Riverdale, Woodlawn","1/1/2018 - 1/31/2018, Every day, Daily Average",1224,920,1627
"186","20001, Northwest Washington, Washington","393","6000 Addison Road, Capitol Heights","1/1/2018 - 1/31/2018, Every day, Daily Average",1730,1298,2305
"186","20001, Northwest Washington, Washington","394","8600 22nd Avenue, Hyattsville","1/1/2018 - 1/31/2018, Every day, Daily Average",2155,1695,2739
"186","20001, Northwest Washington, Washington","395","3800 10th Street North, Virginia Square, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",1060,787,1427
"186","20001, Northwest Washington, Washington","396","5000 55th Avenue, Hyattsville","1/1/2018 - 1/31/2018, Every day, Daily Average",1653,1190,2296
"186","20001, Northwest Washington, Washington","397","4300 58th Avenue, Bladensburg","1/1/2018 - 1/31/2018, Every day, Daily Average",1535,1028,2291
"186","20001, Northwest Washington, Washington","398","1200 North Stuart Street, Virginia Square, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",1063,770,1466
"186","20001, Northwest Washington, Washington","399","3000 Hillside Avenue, Cheverly","1/1/2018 - 1/31/2018, Every day, Daily Average",1300,914,1848
"186","20001, Northwest Washington, Washington","400","6700 Darby Road, Hyattsville","1/1/2018 - 1/31/2018, Every day, Daily Average",1207,873,1668
"186","20001, Northwest Washington, Washington","401","1500 28th Street South, Long Branch Creek, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",865,590,1267
"186","20001, Northwest Washington, Washington","402","2600 North Sycamore Street, Williamsburg, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",1139,862,1504
"186","20001, Northwest Washington, Washington","403","1800 North Randolph Street, Cherrydale, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",852,622,1166
"186","20001, Northwest Washington, Washington","404","2100 North Edison Street, High View Park, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",1313,961,1792
"186","20001, Northwest Washington, Washington","405","2100 North Kentucky Street, Tara - Leeway Heights, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",1022,754,1384
"186","20001, Northwest Washington, Washington","406","6000 9th Street North, Dominion Hills, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",1182,849,1644
"186","20001, Northwest Washington, Washington","407","500 North Piedmont Street, Ashton Heights, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",1091,797,1492
"186","20001, Northwest Washington, Washington","408","1800 North Harvard Street, Lyon Village, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",981,714,1347
"186","20001, Northwest Washington, Washington","409","300 Riley Street, Falls Church","1/1/2018 - 1/31/2018, Every day, Daily Average",1509,1118,2036
"186","20001, Northwest Washington, Washington","410","1800 North Quesada Street, East Falls Church, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",1088,815,1452
"186","20001, Northwest Washington, Washington","411","200 Midvale Street, Falls Church","1/1/2018 - 1/31/2018, Every day, Daily Average",1450,1086,1934
"186","20001, Northwest Washington, Washington","412","600 Jackson Street, Falls Church","1/1/2018 - 1/31/2018, Every day, Daily Average",1622,1218,2159
"186","20001, Northwest Washington, Washington","413","2300 2nd Street South, Penrose, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",708,499,1003
"186","20001, Northwest Washington, Washington","414","400 South Fairfax Street, Old Town, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1135,850,1515
"186","20001, Northwest Washington, Washington","415","3700 Camelot Drive, Annandale","1/1/2018 - 1/31/2018, Every day, Daily Average",1766,1262,2470
"186","20001, Northwest Washington, Washington","416","2900 Woodlawn Avenue, Falls Church","1/1/2018 - 1/31/2018, Every day, Daily Average",1650,1239,2196
"186","20001, Northwest Washington, Washington","417","500 Princess Street, Old Town, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1000,743,1344
"186","20001, Northwest Washington, Washington","418","2900 Landover Street, Potomac West, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1111,818,1508
"186","20001, Northwest Washington, Washington","419","3400 Lake Street, Bailey's Crossroads","1/1/2018 - 1/31/2018, Every day, Daily Average",1475,1061,2050
"186","20001, Northwest Washington, Washington","420","7300 Gordons Road, Falls Church","1/1/2018 - 1/31/2018, Every day, Daily Average",1335,1011,1762
"186","20001, Northwest Washington, Washington","421","3400 Blair Road, Falls Church","1/1/2018 - 1/31/2018, Every day, Daily Average",1520,1114,2073
"186","20001, Northwest Washington, Washington","422","Westbranch Drive, Tysons","1/1/2018 - 1/31/2018, Every day, Daily Average",1559,1202,2021
"186","20001, Northwest Washington, Washington","423","500 Triadelphia Way, Alexandria West, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",937,679,1291
"186","20001, Northwest Washington, Washington","424","5900 Mount Eagle Drive, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1321,1012,1723
"186","20001, Northwest Washington, Washington","425","2300 Senseney Lane, Falls Church","1/1/2018 - 1/31/2018, Every day, Daily Average",1348,1027,1768
"186","20001, Northwest Washington, Washington","426","Mohegan Drive, Falls Church","1/1/2018 - 1/31/2018, Every day, Daily Average",1639,1149,2336
"186","20001, Northwest Washington, Washington","427","6000 Nassau Drive, West Springfield","1/1/2018 - 1/31/2018, Every day, Daily Average",1600,1279,2001
"186","20001, Northwest Washington, Washington","428","5500 16th Street North, Tara - Leeway Heights, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",992,733,1341
"186","20001, Northwest Washington, Washington","429","800 North Abingdon Street, Bluemont, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",1159,835,1608
"186","20001, Northwest Washington, Washington","430","600 North Harrison Street, Bluemont, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",1117,805,1548
"186","20001, Northwest Washington, Washington","431","1800 North Ode Street, North Rosslyn, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",864,613,1217
"186","20001, Northwest Washington, Washington","432","4200 2nd Road North, Buckingham, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",993,714,1380
"186","20001, Northwest Washington, Washington","433","4400 South Pershing Court, Barcroft, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",1084,772,1520
"186","20001, Northwest Washington, Washington","434","500 North Thomas Street, Buckingham, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",1108,815,1504
"186","20001, Northwest Washington, Washington","435","800 South Randolph Street, Alcova Heights, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",1071,747,1534
"186","20001, Northwest Washington, Washington","436","1300 North Oak Street, Radnor - Fort Myer Heights, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",825,567,1198
"186","20001, Northwest Washington, Washington","437","1600 North Queen Street, Radnor - Fort Myer Heights, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",744,516,1072
"186","20001, Northwest Washington, Washington","438","5000 12th Street South, Columbia Forest, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",1134,789,1629
"186","20001, Northwest Washington, Washington","439","4200 13th Street South, Douglas Park, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",1145,786,1665
"186","20001, Northwest Washington, Washington","440","700 22nd Street South, Aurora Highlands, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",826,568,1199
"186","20001, Northwest Washington, Washington","441","2200 12th Court North, Court House, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",863,613,1214
"186","20001, Northwest Washington, Washington","442","2000 Key Boulevard, Colonial Village, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",1000,717,1393
"186","20001, Northwest Washington, Washington","443","2800 11th Street North, Court House, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",898,658,1224
"186","20001, Northwest Washington, Washington","444","1500 South Eads Street, Crystal City, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",556,374,825
"186","20001, Northwest Washington, Washington","445","4300 29th Street South, Shirlington, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",733,519,1035
"186","20001, Northwest Washington, Washington","446","6600 Rock Island Road, Springfield","1/1/2018 - 1/31/2018, Every day, Daily Average",1312,995,1728
"186","20001, Northwest Washington, Washington","447","5400 Charlottesville Road, Springfield","1/1/2018 - 1/31/2018, Every day, Daily Average",1109,817,1503
"186","20001, Northwest Washington, Washington","448","4800 Dodson Drive, Annandale","1/1/2018 - 1/31/2018, Every day, Daily Average",1421,1048,1925
"186","20001, Northwest Washington, Washington","449","Wendell Howard Road, Falls Church","1/1/2018 - 1/31/2018, Every day, Daily Average",1696,1265,2273
"186","20001, Northwest Washington, Washington","450","7100 Oak Ridge Road, Falls Church","1/1/2018 - 1/31/2018, Every day, Daily Average",1707,1281,2273
"186","20001, Northwest Washington, Washington","451","3300 Fallowfield Drive, Falls Church","1/1/2018 - 1/31/2018, Every day, Daily Average",1805,1345,2421
"186","20001, Northwest Washington, Washington","452","3800 Dade Drive, Annandale","1/1/2018 - 1/31/2018, Every day, Daily Average",1628,1226,2160
"186","20001, Northwest Washington, Washington","453","3700 MacGregor Court, Annandale","1/1/2018 - 1/31/2018, Every day, Daily Average",1622,1188,2213
"186","20001, Northwest Washington, Washington","454","3400 Monarch Lane, Annandale","1/1/2018 - 1/31/2018, Every day, Daily Average",1772,1343,2336
"186","20001, Northwest Washington, Washington","455","6000 Brook Drive, Falls Church","1/1/2018 - 1/31/2018, Every day, Daily Average",1315,967,1786
"186","20001, Northwest Washington, Washington","456","3300 Garland Drive, Falls Church","1/1/2018 - 1/31/2018, Every day, Daily Average",1232,861,1761
"186","20001, Northwest Washington, Washington","457","8100 Heatherton Lane, Vienna","1/1/2018 - 1/31/2018, Every day, Daily Average",1488,1126,1965
"186","20001, Northwest Washington, Washington","458","4800 Eisenhower Avenue, Landmark, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1299,963,1752
"186","20001, Northwest Washington, Washington","459","2300 Fairview Terrace, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1322,1001,1745
"186","20001, Northwest Washington, Washington","460","3400 South Utah Street, Shirlington, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",830,594,1158
"186","20001, Northwest Washington, Washington","461","Archstone Way, Franconia","1/1/2018 - 1/31/2018, Every day, Daily Average",1408,1047,1892
"186","20001, Northwest Washington, Washington","462","Dolley Madison Boulevard, Tysons","1/1/2018 - 1/31/2018, Every day, Daily Average",1397,1088,1793
"186","20001, Northwest Washington, Washington","463","1900 Kennedy Drive, Tysons","1/1/2018 - 1/31/2018, Every day, Daily Average",1554,1180,2046
"186","20001, Northwest Washington, Washington","464","2500 Buckelew Drive, Falls Church","1/1/2018 - 1/31/2018, Every day, Daily Average",1790,1324,2418
"186","20001, Northwest Washington, Washington","465","6100 Mc Lendon Court, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1476,1106,1968
"186","20001, Northwest Washington, Washington","466","5500 Brookland Road, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1538,1146,2063
"186","20001, Northwest Washington, Washington","467","Franconia-Springfield Parkway, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1491,1145,1940
"186","20001, Northwest Washington, Washington","468","6000 Woodlake Lane, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1569,1218,2020
"186","20001, Northwest Washington, Washington","469","3400 Austin Court, Groveton, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1659,1246,2208
"186","20001, Northwest Washington, Washington","470","300 North Kenmore Street, Ashton Heights, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",923,668,1273
"186","20001, Northwest Washington, Washington","471","5700 4th Street South, Glencarlyn, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",1141,815,1596
"186","20001, Northwest Washington, Washington","472","0 8th Street South, Arlington Heights, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",574,391,841
"186","20001, Northwest Washington, Washington","473","3700 16th Street South, Douglas Park, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",995,692,1430
"186","20001, Northwest Washington, Washington","474","3300 Groveton Street, Groveton, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1577,1214,2047
"186","20001, Northwest Washington, Washington","475","5000 8th Road South, Arlington Mill, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",1287,906,1826
"186","20001, Northwest Washington, Washington","476","Four Mile Run Trail, Claremont, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",995,701,1410
"186","20001, Northwest Washington, Washington","477","6800 Churchill Road, McLean","1/1/2018 - 1/31/2018, Every day, Daily Average",1481,1128,1943
"186","20001, Northwest Washington, Washington","478","6800 Custis Parkway, Falls Church","1/1/2018 - 1/31/2018, Every day, Daily Average",1476,1108,1965
"186","20001, Northwest Washington, Washington","479","2200 Shirlington Road, Nauck, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",648,448,935
"186","20001, Northwest Washington, Washington","480","1400 South Barton Street, Columbia Heights, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",867,597,1257
"186","20001, Northwest Washington, Washington","481","2800 South Buchanan Street, Shirlington, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",765,542,1079
"186","20001, Northwest Washington, Washington","482","1000 Hardee Place, Seminary Hill, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1115,830,1497
"186","20001, Northwest Washington, Washington","483","2100 Haycock Road, Falls Church","1/1/2018 - 1/31/2018, Every day, Daily Average",1166,889,1528
"186","20001, Northwest Washington, Washington","484","3900 Mount Vernon Avenue, Potomac West, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",932,665,1304
"186","20001, Northwest Washington, Washington","485","5500 Seminary Road, Falls Church","1/1/2018 - 1/31/2018, Every day, Daily Average",1198,838,1711
"186","20001, Northwest Washington, Washington","486","7600 Wood Mist Lane, Falls Church","1/1/2018 - 1/31/2018, Every day, Daily Average",1906,1384,2622
"186","20001, Northwest Washington, Washington","487","300 East Mount Ida Avenue, Potomac West, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1089,810,1463
"186","20001, Northwest Washington, Washington","488","1200 Key Drive, Taylor Run, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1159,831,1615
"186","20001, Northwest Washington, Washington","489","1200 Quaker Hill Drive, Taylor Run, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1380,1023,1860
"186","20001, Northwest Washington, Washington","490","3100 Holmes Run Road, Falls Church","1/1/2018 - 1/31/2018, Every day, Daily Average",1444,1083,1924
"186","20001, Northwest Washington, Washington","491","6800 Donahue Court, Falls Church","1/1/2018 - 1/31/2018, Every day, Daily Average",1563,1168,2091
"186","20001, Northwest Washington, Washington","492","0 East Mason Avenue, Potomac West, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1185,899,1560
"186","20001, Northwest Washington, Washington","493","3300 Rose Lane, Falls Church","1/1/2018 - 1/31/2018, Every day, Daily Average",1687,1358,2095
"186","20001, Northwest Washington, Washington","494","5800 Aspen Wood Court, McLean","1/1/2018 - 1/31/2018, Every day, Daily Average",1019,778,1334
"186","20001, Northwest Washington, Washington","495","2200 Emmett Drive, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1463,1123,1904
"186","20001, Northwest Washington, Washington","496","4000 Thornton Street, Annandale","1/1/2018 - 1/31/2018, Every day, Daily Average",1545,1176,2028
"186","20001, Northwest Washington, Washington","497","400 Commonwealth Avenue, Potomac West, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1265,945,1692
"186","20001, Northwest Washington, Washington","498","200 South Reynolds Street, Landmark, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1192,876,1621
"186","20001, Northwest Washington, Washington","499","200 Yoakum Parkway, Landmark, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1309,921,1858
"186","20001, Northwest Washington, Washington","500","2000 Eisenhower Avenue, Eisenhower East, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1283,976,1684
"186","20001, Northwest Washington, Washington","501","4900 Brenman Park Drive, Landmark, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1275,974,1667
"186","20001, Northwest Washington, Washington","502","800 South Payne Street, Southwest Quadrant, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1164,882,1534
"186","20001, Northwest Washington, Washington","503","3300 Old Dominion Boulevard, North Ridge, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1034,751,1423
"186","20001, Northwest Washington, Washington","504","1200 Mount Vernon Trail, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1332,1019,1740
"186","20001, Northwest Washington, Washington","505","6500 Ashlawn Court, Springfield","1/1/2018 - 1/31/2018, Every day, Daily Average",1231,906,1672
"186","20001, Northwest Washington, Washington","506","4600 Upland Drive, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1485,1123,1962
"186","20001, Northwest Washington, Washington","507","6100 Bayliss Place, Groveton, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1479,1144,1910
"186","20001, Northwest Washington, Washington","508","2200 Journet Drive, Dunn Loring","1/1/2018 - 1/31/2018, Every day, Daily Average",1731,1320,2269
"186","20001, Northwest Washington, Washington","509","2900 Bridgehampton Court, Falls Church","1/1/2018 - 1/31/2018, Every day, Daily Average",1837,1353,2493
"186","20001, Northwest Washington, Washington","510","1900 Byrd Road, Vienna","1/1/2018 - 1/31/2018, Every day, Daily Average",1816,1409,2339
"186","20001, Northwest Washington, Washington","511","6100 Willston Drive, Seven Corners","1/1/2018 - 1/31/2018, Every day, Daily Average",1298,952,1769
"186","20001, Northwest Washington, Washington","512","4600 19th Road North, Waverly Hills, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",939,686,1284
"186","20001, Northwest Washington, Washington","513","1100 South Arlington Ridge Road, Arlington Ridge, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",769,519,1138
"186","20001, Northwest Washington, Washington","514","5200 Yorktown Boulevard, Yorktown, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",1358,1017,1812
"186","20001, Northwest Washington, Washington","515","1400 North Taft Street, Radnor - Fort Myer Heights, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",802,564,1140
"186","20001, Northwest Washington, Washington","516","2700 South Ives Street, Arlington Ridge, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",831,554,1245
"186","20001, Northwest Washington, Washington","517","5000 Domain Place, Alexandria West, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",847,600,1195
"186","20001, Northwest Washington, Washington","518","4200 Vacation Lane, Donaldson Run, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",832,595,1162
"186","20001, Northwest Washington, Washington","519","6500 Haystack Road, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1774,1359,2315
"186","20001, Northwest Washington, Washington","520","6400 Lily Dhu Lane, Falls Church","1/1/2018 - 1/31/2018, Every day, Daily Average",1702,1309,2212
"186","20001, Northwest Washington, Washington","521","7300 Hooking Road, McLean","1/1/2018 - 1/31/2018, Every day, Daily Average",1612,1236,2101
"186","20001, Northwest Washington, Washington","522","3100 Juniper Lane, Falls Church","1/1/2018 - 1/31/2018, Every day, Daily Average",1578,1210,2056
"186","20001, Northwest Washington, Washington","523","4300 Roberts Avenue, Annandale","1/1/2018 - 1/31/2018, Every day, Daily Average",1390,1035,1866
"186","20001, Northwest Washington, Washington","524","4500 Weyburn Drive, Annandale","1/1/2018 - 1/31/2018, Every day, Daily Average",1400,1054,1859
"186","20001, Northwest Washington, Washington","525","5400 Backlick Woods Court, Springfield","1/1/2018 - 1/31/2018, Every day, Daily Average",1284,960,1717
"186","20001, Northwest Washington, Washington","526","4100 Wilson Boulevard, Virginia Square, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",1137,862,1498
"186","20001, Northwest Washington, Washington","527","6200 Blossom Lane, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1522,1176,1969
"186","20001, Northwest Washington, Washington","528","5400 Summer Leaf Lane, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1044,765,1423
"186","20001, Northwest Washington, Washington","529","5800 Oakview Gardens Drive, Bailey's Crossroads","1/1/2018 - 1/31/2018, Every day, Daily Average",1416,1005,1994
"186","20001, Northwest Washington, Washington","530","6900 Trillium Lane, West Springfield","1/1/2018 - 1/31/2018, Every day, Daily Average",1553,1168,2064
"186","20001, Northwest Washington, Washington","531","Morven Lane, Alexandria West, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",801,571,1121
"186","20001, Northwest Washington, Washington","532","6700 Rosewood Street, Annandale","1/1/2018 - 1/31/2018, Every day, Daily Average",1646,1244,2177
"186","20001, Northwest Washington, Washington","533","1600 Davidson Road, McLean","1/1/2018 - 1/31/2018, Every day, Daily Average",1682,1274,2219
"186","20001, Northwest Washington, Washington","534","2100 Greenwich Street, Falls Church","1/1/2018 - 1/31/2018, Every day, Daily Average",1214,936,1574
"186","20001, Northwest Washington, Washington","535","7600 Long Pine Drive, Springfield","1/1/2018 - 1/31/2018, Every day, Daily Average",1492,1015,2191
"186","20001, Northwest Washington, Washington","536","6000 Backlick Road, Springfield","1/1/2018 - 1/31/2018, Every day, Daily Average",1197,885,1618
"186","20001, Northwest Washington, Washington","537","1000 Colonial Farm Road, McLean","1/1/2018 - 1/31/2018, Every day, Daily Average",1140,907,1432
"186","20001, Northwest Washington, Washington","538","300 South Whiting Street, Landmark, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1093,783,1525
"186","20001, Northwest Washington, Washington","539","8600 Westwood Center Drive, Vienna","1/1/2018 - 1/31/2018, Every day, Daily Average",1638,1250,2146
"186","20001, Northwest Washington, Washington","540","6600 Hazel Lane, McLean","1/1/2018 - 1/31/2018, Every day, Daily Average",1640,1233,2180
"186","20001, Northwest Washington, Washington","541","2500 Washington Boulevard, Lyon Park, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",805,576,1124
"186","20001, Northwest Washington, Washington","542","1300 Potomac School Road, McLean","1/1/2018 - 1/31/2018, Every day, Daily Average",1306,987,1728
"186","20001, Northwest Washington, Washington","543","3000 Eisenhower Avenue, Eisenhower West, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",1388,1045,1843
"186","20001, Northwest Washington, Washington","544","5400 Inverchapel Road, Springfield","1/1/2018 - 1/31/2018, Every day, Daily Average",1459,1078,1973
"186","20001, Northwest Washington, Washington","545","1900 Storm Drive, Falls Church","1/1/2018 - 1/31/2018, Every day, Daily Average",1296,1011,1659
"186","20001, Northwest Washington, Washington","546","Moore Lane, Fort Myer, Arlington","1/1/2018 - 1/31/2018, Every day, Daily Average",653,467,912
"186","20001, Northwest Washington, Washington","547","600 North Owen Street, Seminary Hill, Alexandria","1/1/2018 - 1/31/2018, Every day, Daily Average",936,660,1326
